Output: /Users/raidenippen/Desktop/detect-model/data/real
Already collected: 5026 images

[Wikimedia] Collecting up to 5000 images (recursive)...

  Quality images:  18%|█▊        | 198/1071 [12:01<1:36:29,  6.63s/it]
  Quality images:  19%|█▊        | 199/1071 [12:02<1:10:23,  4.84s/it]
  Quality images:  19%|█▊        | 200/1071 [12:02<52:39,  3.63s/it]  
  Quality images:  19%|█▉        | 201/1071 [12:07<55:49,  3.85s/it]
  Quality images:  19%|█▉        | 202/1071 [12:07<41:44,  2.88s/it]
  Quality images:  19%|█▉        | 203/1071 [12:12<47:38,  3.29s/it]
  Quality images:  19%|█▉        | 204/1071 [12:12<36:32,  2.53s/it]
  Quality images:  19%|█▉        | 205/1071 [12:13<28:19,  1.96s/it]
  Quality images:  19%|█▉        | 206/1071 [12:14<22:27,  1.56s/it]
  Quality images:  19%|█▉        | 207/1071 [12:14<18:36,  1.29s/it]
  Quality images:  19%|█▉        | 208/1071 [12:15<17:20,  1.21s/it]
  Quality images:  20%|█▉        | 209/1071 [12:19<30:10,  2.10s/it]
  Quality images:  20%|█▉        | 210/1071 [12:20<24:14,  1.69s/it]
  Quality images:  20%|█▉        | 211/1071 [12:21<19:50,  1.38s/it]
  Quality images:  20%|█▉        | 212/1071 [12:21<16:18,  1.14s/it]
  Quality images:  20%|█▉        | 213/1071 [12:22<14:26,  1.01s/it]
  Quality images:  20%|█▉        | 214/1071 [12:23<12:42,  1.12it/s]
  Quality images:  20%|██        | 215/1071 [12:23<11:42,  1.22it/s]
  Quality images:  20%|██        | 216/1071 [12:24<11:20,  1.26it/s]
  Quality images:  20%|██        | 217/1071 [12:25<10:29,  1.36it/s]
  Quality images:  20%|██        | 218/1071 [12:37<58:30,  4.12s/it]
  Quality images:  20%|██        | 219/1071 [12:37<43:45,  3.08s/it]
  Quality images:  21%|██        | 220/1071 [12:38<33:10,  2.34s/it]
  Quality images:  21%|██        | 221/1071 [12:39<25:48,  1.82s/it]
  Quality images:  21%|██        | 222/1071 [12:39<20:49,  1.47s/it]
  Quality images:  21%|██        | 223/1071 [12:40<18:17,  1.29s/it]
  Quality images:  21%|██        | 224/1071 [12:41<15:25,  1.09s/it]
  Quality images:  21%|██        | 225/1071 [12:42<13:56,  1.01it/s]
  Quality images:  21%|██        | 226/1071 [12:42<12:20,  1.14it/s]
  Quality images:  21%|██        | 227/1071 [12:43<11:27,  1.23it/s]
  Quality images:  21%|██▏       | 228/1071 [12:55<58:22,  4.16s/it]
  Quality images:  21%|██▏       | 229/1071 [12:55<43:48,  3.12s/it]
  Quality images:  21%|██▏       | 230/1071 [12:56<32:49,  2.34s/it]
  Quality images:  22%|██▏       | 231/1071 [12:57<25:57,  1.85s/it]
  Quality images:  22%|██▏       | 232/1071 [12:57<20:51,  1.49s/it]
  Quality images:  22%|██▏       | 233/1071 [12:58<17:23,  1.25s/it]
  Quality images:  22%|██▏       | 234/1071 [12:59<15:31,  1.11s/it]
  Quality images:  22%|██▏       | 235/1071 [13:00<13:46,  1.01it/s]
  Quality images:  22%|██▏       | 236/1071 [13:00<13:13,  1.05it/s]
  Quality images:  22%|██▏       | 237/1071 [13:13<1:02:14,  4.48s/it]
  Quality images:  22%|██▏       | 238/1071 [13:14<47:13,  3.40s/it]  
  Quality images:  22%|██▏       | 239/1071 [13:18<49:03,  3.54s/it]
  Quality images:  22%|██▏       | 240/1071 [13:24<58:19,  4.21s/it]
  Quality images:  23%|██▎       | 241/1071 [13:24<43:06,  3.12s/it]
